,Exp_553,Exp_401,Exp_266,Exp_62,Exp_111,Exp_567,Exp_570,Exp_500,Exp_52,Exp_222,Exp_587,Exp_17,Exp_462,Exp_271,Exp_49,Exp_451,Exp_502,Exp_86,Exp_612,Exp_509,Exp_12,Exp_208,Exp_529,Exp_128,Exp_56,Exp_635,Exp_93,Exp_313,Exp_446,Exp_643,Exp_223,Exp_315,Exp_649,Exp_191,Exp_445,Exp_518,Exp_365,Exp_356,Exp_420,Exp_547,Exp_103,Exp_690,Exp_693,Exp_367,Exp_325,Exp_182,Exp_124,Exp_272,Exp_332,Exp_732,Exp_733,Exp_737,Exp_23,Exp_460
 3.8035657 3.8590035 5.3484735 3.9189012 4.785808  3.4359004 4.297221
 4.010253  3.427722  3.5610743 4.292091  3.8130972 4.446787  4.1629567
 3.7025135 4.3470035 3.5119848 4.223106  3.6084871 3.9695225 3.8282568
 4.0837793 4.2136354 4.444175  3.5733998 4.168135  3.6623514 3.348378
 3.9223707 3.5197308 4.1323075 3.7435951 4.068939  4.5141616 4.1595774
 4.219312  4.429088  5.3588715 3.732897  3.7658272 3.941404  3.9859571
 3.9226103 3.6739733 3.9102738 3.5836735 3.4132786 3.995476  4.3932986
 4.639662  3.9974022 4.9328437 4.0735106 4.2975745 3.6089268 4.170071
 4.0818768 4.3237643 3.9266264 3.9435956 4.8785844 3.5914762 3.9206653
 5.274481  3.5040386 4.1735005 4.1469626 4.0474725 4.1938586 5.455692
 3.5835855 4.1636167 4.241926  3.8744068 4.4654865 3.9466434 3.8425245
 5.0915546 3.9417686 4.0121245 3.6704793 4.333143  4.323981  3.6657174
 4.4387784 4.9540405 4.505332  5.375059  3.366964  4.398728  3.9998813
 4.8509517 4.063941  4.0899773 3.3821216 3.770026  3.9568474 4.187947
 3.5193114 3.8169773 3.587043  3.332024  4.392592  3.5329154 4.066517
 4.5689435 4.1653223 3.6273274 4.3387213 5.0107474 4.4666557 4.3713245
 4.4947057 3.5812478 4.7162175 4.2404366 4.2446165 4.4635763 4.3517776
 4.7726984 3.7734601 3.6027496 3.777026  3.7342238 4.5510774 4.1696463
 3.5569055 5.638314  3.5483818 4.728118  4.5754175 4.839272  3.6297553
 4.6279874 5.1846666 3.0695124 4.403869  4.2263613 4.6247754 4.2954907
 3.8246462 4.177675  4.73609   4.847073  3.9138038 4.1966305 3.9981472
 4.1629157 3.4728174 4.471931  3.8170173 3.7251782 3.5256634 4.207563
 3.7104428 4.36985   5.5781794 4.6358967 3.9172914 3.6771014 4.2036986
 4.2856197 4.211788  3.7684093 4.744078  4.532586  3.5970893 4.3369
 3.5637536 4.289333  4.6084576 4.220252  3.9131262 3.8212588 4.6710677
 4.5536213 4.7344036 3.5512528 4.072013  5.676827  3.3402493 3.72412
 3.8077595 3.864665  5.6571083 3.4238365 4.001177  3.1762977 4.9038806
 3.651646  3.8704498 4.0394106 5.2933826 4.702276  3.535944  4.0179167
 5.1477103 3.8947415 4.4858685 4.5130625 3.5093985 3.7264855 3.1504607
 4.215714  4.232646  3.8806849 4.6332316 4.0857596 3.337781  4.8082223
 4.2763247 4.463941  4.6105194 3.6982052 3.8677902 3.4164944 4.8055615
 4.0965843 3.4906878 3.949125  3.884107  3.715471  4.0558367 5.6380663
 4.17759   3.8939075 3.4490666 4.6815023 4.010413  3.6982462 3.6716132
 3.888062  4.3480687 3.8721268 3.3636084 3.625391  3.4960852 4.020736
 4.1270723 5.088043  4.19202   4.5894966 4.175957  3.8271272 3.3863423
 3.8636997 4.068905  3.9006526 3.5228977 4.362484  3.7005634 4.0228095
 4.2731123 3.828531  4.338128  3.6976206 3.409247  3.6472058 4.4766927
 4.797813  3.917086  4.413033  4.3813205 5.1217227 3.8024805 3.9542136
 4.0379143 4.26149   3.494445  3.9443314 3.4990735 4.481038  3.9776788
 4.3229103 3.9825342 4.23004   4.4964814 3.7049453 3.5841703 4.791515
 3.5893366 3.8789337 3.9454758 4.407624  3.4791067 3.9203591 5.1970553
 4.350871  3.0322676 4.4656353 3.4375534 3.8457246 4.6316085 5.178194
 4.3194985 4.109444  4.180742  5.0724864 3.5875003 3.6961436 3.9820027
 4.215564  3.6034503 4.1475224 4.1914325 3.890723  4.9278235 4.6312084
 3.8887947 4.003234  4.227446  5.4963436 3.416438  4.8397145 3.4787397
 4.476636  3.5610373 3.4575257 4.3256555 4.4094048 4.0707073 3.470555
 4.6412325 4.0785346 4.7057557 3.6023808 4.0007377 4.689357  3.5258994
 4.409966  3.9254353 4.9116683 3.810445  4.566785  4.9686613 4.057893
 3.5354815 5.370629  4.164137  3.8136954 4.739443  3.496777  3.870119
 3.7354848 3.3683567 3.7308226 3.9204402 3.8935833 4.8117857 3.4651718
 3.8230348 4.9270325 3.479506 ]","[4.073067  4.0046334 3.2805157 4.650665  4.9664826 4.124115  3.3767185
 3.8529248 4.336828  4.922946  4.575662  4.696667  3.326284  4.095377
 4.2882366 3.4965708 3.19665   3.865464  3.9089558 5.0382767 3.2976954
 3.7965405 4.385768  3.3919976 4.6817827 3.5798857 4.490339  3.9768803
 4.5397635 4.8872213 5.0926394 3.8929968 4.5660567 3.971301  2.9169114
 4.170389  3.5004025 4.463755  4.32075   4.4995584 5.3428593 3.960009
 4.7339816 4.9134674 5.2291727 3.607612  3.868574  4.17485   3.936874
 4.467432  3.6768131 3.8657806 3.8991926 3.575715  4.193586  4.912381
 5.1578074 3.7374115 4.8629007 4.31012   4.443621  3.5801287 4.955309
 4.3304443 5.2123356 4.749305  4.3751388 4.555748  3.2880266 4.4807763
 5.5758576 3.7331333 4.156994  4.3127174 4.249915  5.0930314 5.1425548
 2.8531566 4.2577085 4.3141046 4.41694   4.4010706 4.1776257 3.4467127
 4.843845  4.1138134 4.9897504 3.4985185 4.6092477 4.259581  3.6942968
 4.8036346 5.02512   5.158737  5.6525564 3.4685411 5.3537893 4.235769
 5.304739  3.7885098 4.598579  3.5339282 4.4386973 3.9885197 4.7491713
 3.5968304 4.126868  3.6536162 3.2716165 4.2171206 3.5091376 4.3168497
 4.5146537 4.3273706 4.0249352 3.4352803 5.3114934 4.5161552 4.615634
 4.67839   4.0353203 4.871413  4.7576566 4.3523207 4.9673824 5.210441
 4.7534046 3.6344342 3.8039634 3.9632974 4.088671  4.3076534 4.283011
 3.8325357 5.3607345 3.5929794 4.864082  4.801902  4.550798  3.3805597
 4.869789  5.1207786 2.5741355 3.9411335 4.2841454 3.6869056 4.0713997
 4.058568  3.5879858 4.4403543 5.6803327 4.81674   3.7457874 4.758729
 4.0072055 3.0494714 4.386201  4.2408977 3.6564598 3.1302977 4.556132
 3.8719056 5.3234715 5.3510866 4.31202   3.6701016 3.9776995 4.3821483
 3.893708  3.9115508 2.9968042 4.117923  4.133688  3.0240233 5.217168
 3.645875  4.2623434 4.147179  4.0352783 3.7740152 4.065855  3.7558854
 4.18797   4.0509877 3.4186096 3.8561218 5.542948  3.31365   3.574276
 4.1844883 3.8035173 5.369898  3.6836066 4.4490547 2.8215241 4.428317
 3.6765983 3.6317654 3.5339997 4.626395  4.304453  3.5421238 3.9791281
 5.4206595 4.064574  4.13592   5.1870933 3.47381   4.2238917 3.4675612
 5.073778  3.9602277 3.5782888 4.3281107 4.2025747 3.545462  4.5625234
 4.2411046 4.364776  4.8551955 3.893551  3.9284403 3.3888683 4.513529
 4.69562   3.649622  3.9284742 3.5445294 3.9018874 3.758085  5.1603556
 4.14235   3.4611843 3.358839  4.617797  3.582777  3.6814253 4.083003
 4.2140336 4.2976294 4.598609  3.4713504 3.3979716 3.2286637 4.056005
 4.2362995 4.633397  4.4627514 4.444306  4.472751  3.619104  3.6206431
 4.418227  4.1039524 4.0278497 3.543925  3.841234  4.1474347 4.634737
 4.3414145 4.330802  4.844555  3.6794648 3.3940976 3.9299808 3.7905092
 4.5977297 4.1734786 4.317666  4.3409696 4.609869  3.8724449 4.233256
 4.3735075 4.05863   3.9942002 4.5548477 3.272884  4.527749  3.772944
 4.6166925 4.195237  4.064758  4.4540677 3.5090332 3.2833831 5.0076184
 3.645328  3.918917  4.2247295 3.9160595 3.2641664 4.29857   5.4435496
 4.3300905 2.5704114 4.861477  3.7406921 4.117919  4.5421124 4.774638
 3.9105103 4.4558673 4.7828393 5.1780043 3.3993678 3.7526438 4.429314
 4.332129  3.7974288 4.5752797 3.9795067 3.9166377 5.262516  4.8550076
 4.5654197 4.383063  3.9938393 4.697365  3.2896118 4.485616  3.4841728
 4.81486   3.324732  3.2264705 4.7939234 4.0973687 4.6263747 3.8572946
 5.537776  4.8511095 4.720283  3.261947  4.8243074 4.4814053 3.5370262
 4.8970838 4.020619  4.5660453 3.8649454 5.129702  5.043946  4.40594
 3.4700816 4.9790936 4.2082815 3.779746  4.404545  3.5532336 4.0482264
 3.6997883 3.7943137 3.9880393 4.1514206 3.8766398 4.8648176 3.3283591
 4.127682  4.732632  3.5431726]","[5.661915  4.5909715 3.3866723 5.744266  4.82688   5.7292852 4.231962
 4.7376637 6.181668  5.3734713 6.2994514 4.9373536 4.1139627 4.306314
 5.0959325 4.5411673 4.386297  3.9900005 5.1173472 6.482033  3.5016997
 4.7563086 5.2017345 4.2045007 5.692869  4.361347  4.889257  5.1264396
 6.2411666 6.8831577 6.8050895 4.922752  5.6728725 4.9909434 3.8496554
 5.311238  5.4251647 5.2014933 6.027148  5.379807  7.123341  6.0936036
 6.2777085 5.816319  5.887576  5.245527  5.440202  5.0955515 4.754815
 5.8336267 4.6586266 5.868358  4.6711926 5.203342  4.9648676 7.004674
 7.18368   5.6295285 5.3578067 5.6767983 5.7209077 4.385885  6.4354577
 5.0689664 6.927595  6.5687838 6.5435805 5.142426  4.4170194 6.0346675
 6.275318  5.3284245 5.360632  5.287337  5.2343955 6.710747  5.814274
 3.043093  5.4613647 5.5385785 6.228274  5.0070415 4.9651427 4.884304
 6.198608  5.745273  6.41516   4.1999283 5.377711  5.1813846 4.5259624
 5.756096  6.0394945 6.9540243 6.342508  4.2833686 6.8729963 5.0305905
 6.378619  3.8697276 5.965625  4.3354564 5.8708415 5.51462   6.337543
 4.5480833 5.7269354 4.5543385 4.2787933 4.800845  4.380582  5.115907
 5.1152925 5.0073633 4.7717977 4.121316  6.1560974 5.1161494 5.343979
 5.888604  5.129343  5.5757904 5.812755  6.8677664 6.3261    6.939472
 4.6292224 4.1189556 4.81781   5.084791  5.3155303 4.4138255 4.504149
 5.049011  5.955568  4.4725137 5.128139  5.7507777 5.313591  4.797455
 5.6157627 5.6487465 3.6120484 4.2235117 5.28073   3.6974268 5.0881615
 5.3147063 3.7328262 5.2866173 7.498104  6.1985683 4.1141644 6.271079
 5.1443996 4.200976  4.47439   4.913986  4.351168  3.837303  5.28322
 5.478425  6.9651136 5.9930162 4.794825  4.3075304 5.4129453 5.3288717
 5.492478  5.536087  3.185301  5.463892  4.5268917 4.05382   7.079012
 4.0713854 5.862503  4.619282  4.665074  6.758002  6.4381833 3.7762384
 4.471117  4.2079763 6.2598796 5.7117357 6.1614504 5.5542536 5.4146967
 5.566036  3.949387  5.9450817 5.298793  6.776031  3.8818228 4.990508
 4.1978574 5.4684057 3.913796  5.642346  4.736782  5.0362887 4.4929285
 6.4040055 5.78656   4.1081257 7.10926   4.3421993 5.830033  5.30614
 6.657892  5.720885  3.954589  5.2483454 4.935187  5.332061  5.6190014
 4.890021  4.54816   5.893942  4.5903425 5.439063  4.3528657 6.0591445
 5.8804626 4.59699   4.3871117 4.9539256 5.6016965 4.0328474 5.556483
 5.346823  4.7212996 4.1144776 5.257338  4.7558765 5.6752024 5.54362
 5.243901  5.2311983 6.3436112 4.564856  4.742445  3.9331324 5.0709815
 5.146387  5.496022  5.1628556 4.931912  6.4610395 5.4359436 5.0373354
 6.065718  5.4251866 5.384684  4.397891  5.2480836 5.6019745 6.6886096
 6.059572  5.8276334 5.8343625 5.313707  3.938743  5.416236  4.099201
 4.634359  5.8745666 4.6814804 4.638834  5.000051  5.598068  5.207683
 5.208197  6.0825567 5.5996866 6.725997  4.278248  6.8685455 4.3495936
 5.195561  5.1946764 4.659647  5.68528   3.891377  3.7541363 5.770403
 4.478179  4.4322076 4.861267  5.4732523 3.9325757 5.886617  6.1375937
 5.513645  3.7956316 5.788875  5.0246844 5.1694713 4.5978203 5.3825865
 4.073562  6.040097  6.4055777 5.131511  4.1234727 4.182595  6.567937
 5.280896  4.615194  5.5542445 5.6023436 5.3583393 6.110811  5.967843
 6.231601  5.0879526 5.2490916 5.645931  3.9827259 5.1702986 4.4590273
 5.908275  3.9964836 4.060821  6.8212967 4.3248105 6.5863233 5.6506553
 7.313845  6.585844  4.9504523 4.139378  6.320255  5.0910645 4.493851
 5.9534073 5.409893  5.0029984 5.7580814 6.040234  4.953615  5.1393776
 4.2685814 5.7024527 4.8946443 4.4352646 5.114945  5.126503  5.6639957
 4.292885  5.345821  4.9430137 5.5063643 4.193301  5.3922453 5.5625854
 5.786766  4.718403  4.51829  ]","[1.8883536 2.0666952 1.8162969 2.575887  2.3119426 2.4533134 1.7070746
 2.1237154 1.9061518 2.460355  2.1062138 2.2079399 1.997676  2.147077
 2.190739  1.9827534 1.850208  2.1299615 2.0000956 2.3043838 1.6001291
 1.944348  2.4199543 2.129176  2.354389  2.0624316 2.3511443 2.0683017
 2.1368911 2.414455  2.3432915 2.0938501 2.3109171 1.7552487 1.5263461
 1.9135913 1.7702664 2.4330018 2.2336164 2.4647813 2.8238266 2.189999
 2.1688538 2.5256026 2.8763392 2.249466  1.8490775 2.1819656 2.0918567
 2.1394956 1.8861814 2.090305  2.052313  1.6975354 2.4524145 2.705318
 2.8952935 1.7229412 2.6282797 2.0238602 2.558859  2.0718682 2.46563
 2.5414338 2.6642745 2.442085  1.8846374 2.5420108 1.8427547 2.1300547
 2.841283  1.7518531 2.3872    2.3101544 2.2840705 2.3682363 2.67772
 1.4749961 2.3163953 2.480409  1.9754565 2.402625  2.0815089 1.6008435
 2.989536  1.9753838 2.352827  2.244128  2.4634106 2.356189  2.1982234
 2.4885166 2.7252977 2.4388926 2.8779628 1.8167077 2.5272026 2.1351166
 2.6503828 1.822067  2.1373267 1.8304214 2.0851762 1.9330969 2.1574056
 1.8887017 1.9202744 2.0744326 1.9496659 2.3305783 1.959017  2.3900423
 2.454362  2.1125827 2.05914   1.8199394 2.7842987 2.1586373 2.4985373
 2.7240796 2.056084  2.6933293 2.41513   2.4401937 2.2875242 2.4903789
 2.4423194 1.875757  1.9095814 2.134498  1.8509501 2.5635216 2.3170595
 2.0264993 2.775584  2.030059  2.3179162 2.512185  2.4932783 1.7401282
 2.660488  2.6884515 1.3948714 2.416742  2.2706017 1.9853853 2.2257354
 1.8589574 1.9435396 2.4545798 2.9801106 2.283844  2.2670143 2.1889374
 2.262872  1.7633969 2.1535454 2.1821957 1.71634   1.6400197 2.4608223
 2.274164  2.5156474 2.8073366 2.323275  1.9680485 1.8191761 2.325173
 1.872303  1.857298  1.6595107 1.9935387 2.4089534 1.7555578 2.6511106
 1.6422466 2.1422036 2.343847  2.2238839 2.2391248 2.1147594 2.0705192
 2.4171064 2.2925756 2.0327117 1.7561052 2.8919997 1.8740673 1.8516691
 2.1165702 1.7793586 2.796218  1.8193103 2.4909415 1.540479  2.3621054
 1.9552538 1.933158  2.0832121 2.3468418 2.2233949 1.4651037 1.9847797
 2.795368  1.917347  2.2672858 2.5120826 1.8781472 1.9924266 1.8070002
 2.236345  1.8932759 1.9152844 2.399384  1.9986007 1.8842422 2.4658601
 2.3510568 2.2279322 2.551722  1.73475   1.8325251 1.7878659 2.667591
 2.2975333 1.9046587 1.895959  1.6836405 1.7772759 2.0496557 2.5239398
 2.321771  2.1024497 2.0404487 2.25217   1.809282  2.0279298 2.0226727
 1.9120932 2.3012338 2.3398848 1.9291081 1.6808565 1.6086068 2.148233
 2.2125072 2.406037  2.6054392 2.5009494 2.213192  1.9002575 1.6949979
 2.192285  1.9405729 1.8654618 1.8831639 1.9258085 2.0718362 2.5306137
 2.1394057 1.9870211 2.4771464 2.2099645 1.8022449 1.8202032 1.7623991
 2.2378225 1.954557  2.0265906 2.3488433 2.411339  1.9734726 2.1417875
 2.2896187 2.2537787 2.0583866 2.1473162 1.7438539 2.357546  2.122978
 2.488165  2.2333128 2.305139  2.505128  1.9621211 1.7142291 2.7328408
 1.9075873 2.128966  1.9735235 1.896875  1.8074927 2.5573206 2.7860496
 2.4236538 1.4601898 2.4815073 1.874744  2.154185  2.386642  2.5779924
 2.229877  2.0664902 2.1603582 2.5107558 2.1987042 1.7087592 1.7897016
 2.231294  2.0244198 2.3148835 1.8441365 1.8415548 2.7505465 2.7717843
 2.3100033 2.3496852 1.9040188 2.4479964 1.7960646 2.36668   1.8157758
 2.505855  1.6546024 1.6554539 2.7251976 2.3246384 2.635646  1.9488415
 2.876987  2.5956843 2.312145  1.9864839 2.1930134 2.4836946 1.7879937
 2.4905622 1.8057007 2.3737118 2.0438726 2.6527338 2.5058112 2.3963854
 2.0766978 2.5751626 2.3201134 1.777121  2.32514   1.5990516 1.9322547
 1.7134479 1.907667  2.0136807 1.8987614 1.7598938 2.498416  1.9245205
 1.9088473 2.272281  2.0399208]","[4.7969027 3.9251995 3.2194355 3.9280875 4.168902  3.5002716 3.9060085
 4.2001734 5.1893835 3.839301  5.2922573 3.243788  4.025676  3.2456245
 4.4995613 4.5226088 4.2163186 3.7501185 4.7406936 5.018268  3.4712627
 4.4063387 4.6467633 4.163978  4.6486835 4.4167542 2.9404333 4.748648
 4.743714  4.6849427 4.8778763 4.7436733 4.601594  4.3282957 3.7470148
 4.700767  4.420578  4.30737   4.640328  4.8252754 4.8276305 4.3833323
 5.138573  4.3847165 4.589238  3.4092104 4.3907347 4.287253  4.349691
 4.7707925 3.8594956 4.412129  4.404819  4.34969   4.7269835 4.664036
 4.7033715 4.0228906 3.8413868 4.8976026 3.8824742 4.4119287 4.960272
 4.7486014 5.3710837 4.71791   5.051158  4.3081913 4.2456565 4.8915834
 4.3554173 4.3268027 3.7154872 4.3304954 4.7412877 4.796156  3.9643617
 3.1357436 3.7928584 3.7211952 5.217552  3.6872025 4.528786  4.136529
 3.9486625 4.794563  5.475437  4.1490207 4.686542  4.164427  4.5236363
 4.175635  4.01084   4.8843412 4.3489046 4.184503  4.971484  4.5372167
 4.1221485 3.8605735 4.3128057 4.179466  4.78503   4.5724335 5.1134267
 4.422585  4.901897  4.3761578 4.237378  3.1815214 4.2830753 4.629585
 3.6677334 4.0825696 4.470271  3.3875563 4.5478616 3.2687738 4.3147187
 3.759456  4.8487    4.7602167 4.4564    4.4031925 5.1029267 4.9286776
 3.4191964 3.6907825 4.0543184 4.423474  4.9987483 3.7571864 2.9476812
 4.4749436 4.3640733 4.3224106 3.2065933 4.124553  4.383113  3.95384
 4.7705717 3.85148   3.3521383 3.6904547 4.162021  3.2225156 4.581113
 4.954643  3.549043  4.431485  4.979801  5.423092  3.6771166 5.282575
 3.6985688 3.5492356 3.1191778 4.483472  4.270295  3.565617  4.319757
 3.54167   4.8216915 4.2813563 3.19195   3.3197312 4.9069653 4.3227925
 4.28757   4.3249793 3.1841807 4.1000757 4.0066752 3.6218994 5.020801
 3.9634132 4.693847  4.242433  3.2184005 4.297737  4.63006   3.2094107
 3.8542001 3.1195953 4.5192337 4.031552  4.3027368 4.444752  4.403996
 4.6739984 4.1046925 3.9551826 4.490408  4.5582385 3.6334288 3.9567997
 4.101437  4.41656   3.6626086 3.7992363 3.2497973 4.331813  3.941346
 4.0848923 4.6947846 3.4417694 4.9188576 4.2712245 4.8496513 4.4529595
 5.0343685 4.0227113 3.683952  4.476177  4.258494  4.455493  4.7790494
 4.6025944 3.2434664 4.014754  4.1748576 4.6172967 4.0909863 3.8874946
 4.603473  4.394743  3.9548364 4.0931916 4.467695  3.248275  3.8687828
 3.7509904 3.4033723 4.0062346 4.0795465 4.379145  4.4598317 4.7497363
 4.697277  3.926711  4.7275395 4.5487065 3.9715984 3.550677  3.868935
 3.9768963 4.23087   4.782226  3.9427853 4.6001062 4.418029  4.3364987
 4.761596  4.951665  4.866694  3.981609  4.660718  4.74612   4.625292
 4.738753  5.096808  4.4280066 3.4975986 3.930856  4.771116  3.8547273
 4.1013675 4.9571905 4.178062  3.0404706 3.3995292 4.442153  4.149379
 4.4347997 4.4957533 4.5629134 5.0278378 3.971207  4.4483266 3.1337395
 4.4753532 4.7495103 3.217761  3.9266179 3.8546104 3.7829733 4.739613
 4.000384  4.115495  4.1281595 4.248298  4.04835   3.4959865 4.3773937
 3.9292083 3.4068055 4.5180693 4.6069617 4.7940044 3.963708  4.2887435
 3.6702275 5.084098  5.0939703 3.4527173 3.9685814 3.9744406 5.119605
 4.198653  4.476887  4.6481977 4.3520036 4.5931697 4.5651455 3.8762197
 4.7495146 4.3777127 4.6500297 3.7026453 4.0731606 3.9583235 4.099388
 4.0622168 3.533074  3.8808188 4.659781  3.5354156 4.629607  4.5455937
 4.840142  4.7515287 3.2451546 4.2208524 5.240868  4.418356  3.8523316
 4.641697  4.969742  4.1920137 4.5379305 4.3502426 3.4367962 4.319173
 4.317907  3.9888377 4.6369534 4.3204536 4.0177555 4.3315034 4.764022
 4.2502055 4.538555  4.175288  4.8294725 4.190172  3.1341286 4.400063
 4.9117994 4.1149673 4.47459  ]","[0.79830647 0.7830887  0.7453945  1.084588   1.3942697  0.9361919
 0.6168617  0.89448327 0.875495   1.3055422  0.946695   1.0587854
 0.55472016 0.84608746 1.1252455  0.42714223 0.40332597 0.9985471
 0.6792099  0.9994049  0.64658874 0.8127521  1.0741651  0.5990648
 1.0741974  0.5726349  0.939314   0.7141491  0.9251514  1.1901017
 1.0781006  0.4838659  1.0561868  0.72206736 0.50188476 0.68365294
 0.7710941  1.2094096  0.8918776  0.9619458  1.3875955  0.7696471
 0.93784976 1.1309211  1.5299076  0.77385956 0.72203386 0.9463938
 0.62262815 1.0746677  0.7525328  0.7584056  0.82595676 0.6978326
 0.7953493  1.249787   1.3207464  0.896028   1.1043825  0.7369374
 0.92370963 0.6231137  1.2444006  0.87689435 1.2644954  1.0695488
 0.99562204 1.018953   0.45248783 0.9588707  1.3843564  0.78067076
 0.8159042  1.2024658  0.93481886 1.2124687  1.2889793  0.6194195
 1.0350727  0.87657773 0.89785343 0.87834513 1.0200889  0.42518562
 1.3379295  0.7757936  1.127675   0.667581   1.1087089  1.1918145
 0.7845505  1.1548432  1.2085968  1.1144117  1.4176244  0.62758976
 1.420053   1.0740571  1.2344447  0.6414797  1.0550659  0.67569315
 1.0180678  0.7197101  0.9834342  0.6495792  0.714736   0.61408037
 0.46383688 0.8570551  0.52892804 0.96817863 0.9116133  0.75519
 0.87715024 0.8249242  1.3818504  1.141281   1.3517632  0.990497
 0.6411221  1.2700455  1.0724374  1.0151786  0.96834785 1.2984142
 1.1429375  0.93513143 0.80731213 0.88409525 0.6850912  1.1300417
 0.8634575  0.79857254 1.3607038  0.5750621  1.119995   1.2086831
 0.9607272  0.59381694 1.2099438  1.2109532  0.42459622 1.0022463
 1.0708575  0.68323416 0.7262741  0.7109908  0.8327546  0.91242087
 1.481378   1.0529063  0.9090251  1.090647   0.8959098  0.55889434
 0.96938366 1.0373336  0.68685985 0.4790213  1.2544438  0.8630615
 1.3019309  1.399495   1.0073148  0.6844507  0.67409134 1.1285641
 0.60529625 0.5781247  0.67088825 0.77883697 1.0232774  0.5112215
 1.2719686  0.6527901  0.80946237 1.0157305  0.78994167 0.88116086
 0.9613834  0.6965701  1.0650532  0.76214314 0.7494517  0.9248519
 1.4369916  0.6911064  0.8120991  0.89009124 0.6052616  1.3709795
 0.7330949  1.0944517  0.51250476 1.1042156  0.5528183  0.84958386
 0.7463104  1.0823615  1.117956   0.61654896 0.7795605  1.2866173
 0.7696878  1.0464854  1.1534897  0.48095205 0.88306993 0.6538606
 1.1454861  0.97275484 0.76878554 0.8663794  0.94996536 0.70271236
 0.89369994 0.7300521  0.8842136  1.1300865  0.60304415 0.6929811
 0.61014515 1.375836   1.0334496  0.68658346 0.7676169  0.47198322
 0.8193467  0.81614554 1.4297701  0.97363824 0.68129927 0.5667204
 1.0250312  0.52592534 0.8694684  0.81439406 0.67799044 1.182918
 1.0005082  0.38619313 0.57674336 0.47575337 0.8596353  1.0931116
 1.0389141  0.96158224 0.91135603 0.93183136 0.828645   0.689276
 1.0518008  0.51348203 0.75427103 0.8152585  0.58895946 0.8469864
 1.1734977  0.8465023  0.845151   1.1012481  0.81041    0.6144596
 0.79815847 0.7726011  1.2550511  0.7875803  0.8468018  0.86180985
 1.2609345  0.740493   0.9873144  1.208828   0.8238284  0.80578303
 1.0626907  0.6878883  0.953129   0.71531284 1.2479341  0.89012855
